#    data from: http://www.heweather.com/documents/cn-city-list
#
#        #!/usr/bin/env python
#        # -*- coding: utf-8 -*-
#
#        import itertools
#        import pypinyin
#        from pypinyin import pinyin
#
#
#        with open('city.data') as f:
#            for line in f:
#                line = line.strip().decode('utf-8')
#                (_id, county, ccounty, city, province) = line.split(' ')
#                k = pinyin(ccounty, style=pypinyin.NORMAL, heteronym=True)
#                abbr = None
#                for t in itertools.product(*k):
#                    py = "".join(t)
#                    if py == county:
#                        abbr = "".join([x[0] for x in t])
#                        break
#                abbr = (abbr is None and ['---'] or [abbr])[0]
#
#                data = _id, abbr, county, ccounty, city, province #                print " ".join(data).encode('utf-8')
CN101090222 ls laishui 涞水 保定 河北
CN101090223 dx dingxing 定兴 保定 河北
CN101090224 qy qingyuan 清苑 保定 河北
CN101090225 by boye 博野 保定 河北
CN101090301 zjk zhangjiakou 张家口 张家口 河北
CN101090302 xh xuanhua 宣化 张家口 河北
CN101090303 zb zhangbei 张北 张家口 河北
CN101090304 kb kangbao 康保 张家口 河北
CN101090305 gy guyuan 沽源 张家口 河北
CN101090306 sy shangyi 尚义 张家口 河北
CN101090307 yx yuxian 蔚县 张家口 河北
CN101090308 yy yangyuan 阳原 张家口 河北
CN101090309 ha huaian 怀安 张家口 河北
CN101090310 wq wanquan 万全 张家口 河北
CN101090311 hl huailai 怀来 张家口 河北
CN101090312 zl zhuolu 涿鹿 张家口 河北
CN101090313 cc chicheng 赤城 张家口 河北
CN101090314 cl chongli 崇礼 张家口 河北
CN101090402 cd chengde 承德 承德 河北
CN101090403 cdx chengdexian 承德县 承德 河北
CN101090404 xl xinglong 兴隆 承德 河北
CN101090405 pq pingquan 平泉 承德 河北
CN101090406 lp luanping 滦平 承德 河北
CN101090407 lh longhua 隆化 承德 河北
CN101090408 fn fengning 丰宁 承德 河北
CN101090409 kc kuancheng 宽城 承德 河北
CN101090410 wc weichang 围场 承德 河北
CN101090501 ts tangshan 唐山 唐山 河北
CN101090502 fn fengnan 丰南 唐山 河北
CN101090503 fr fengrun 丰润 唐山 河北
CN101090504 lx luanxian 滦县 唐山 河北
CN101090505 ln luannan 滦南 唐山 河北
CN101090506 lt leting 乐亭 唐山 河北
CN101090507 qx qianxi 迁西 唐山 河北
CN101090508 yt yutian 玉田 唐山 河北
CN101090509 th tanghai 唐海 唐山 河北
CN101090510 zh zunhua 遵化 唐山 河北
CN101090511 qa qianan 迁安 唐山 河北
CN101090512 cfd caofeidian 曹妃甸 唐山 河北
CN101090601 lf langfang 廊坊 廊坊 河北
CN101090602 ga guan 固安 廊坊 河北
CN101090603 yq yongqing 永清 廊坊 河北
CN101090604 xh xianghe 香河 廊坊 河北
CN101090605 dc dacheng 大城 廊坊 河北
CN101090606 wa wenan 文安 廊坊 河北
CN101090607 dc dachang 大厂 廊坊 河北
CN101090608 bz bazhou 霸州 廊坊 河北
CN101090609 sh sanhe 三河 廊坊 河北
CN101090701 cz cangzhou 沧州 沧州 河北
CN101090702 qx qingxian 青县 沧州 河北
CN101090703 dg dongguang 东光 沧州 河北
CN101090704 hx haixing 海兴 沧州 河北
CN101090705 ys yanshan 盐山 沧州 河北
CN101090706 sn suning 肃宁 沧州 河北
CN101090707 np nanpi 南皮 沧州 河北
CN101090708 wq wuqiao 吴桥 沧州 河北
CN101090709 xx xianxian 献县 沧州 河北
CN101090710 mc mengcun 孟村 沧州 河北
CN101090711 bt botou 泊头 沧州 河北
CN101090712 rq renqiu 任丘 沧州 河北
CN101090713 hh huanghua 黄骅 沧州 河北
CN101090714 hj hejian 河间 沧州 河北
CN101090716 cx cangxian 沧县 沧州 河北
CN101090801 hs hengshui 衡水 衡水 河北
CN101090802 zq zaoqiang 枣强 衡水 河北
CN101090803 wy wuyi 武邑 衡水 河北
CN101090804 wq wuqiang 武强 衡水 河北
CN101090805 ry raoyang 饶阳 衡水 河北
CN101090806 ap anping 安平 衡水 河北
CN101090807 gc gucheng 故城 衡水 河北
CN101090808 jx jingxian 景县 衡水 河北
CN101090809 fc fucheng 阜城 衡水 河北
CN101090810 jz jizhou 冀州 衡水 河北
CN101090811 sz shenzhou 深州 衡水 河北
CN101090901 xt xingtai 邢台 邢台 河北
CN101090902 lc lincheng 临城 邢台 河北
CN101090904 nq neiqiu 内丘 邢台 河北
CN101090905 bx baixiang 柏乡 邢台 河北
CN101090906 ly longyao 隆尧 邢台 河北
CN101090907 nh nanhe 南和 邢台 河北
CN101090908 nj ningjin 宁晋 邢台 河北
CN101090909 jl julu 巨鹿 邢台 河北
CN101090910 xh xinhe 新河 邢台 河北
CN101090911 gz guangzong 广宗 邢台 河北
CN101090912 px pingxiang 平乡 邢台 河北
CN101090913 wx weixian 威县 邢台 河北
CN101090914 qh qinghe 清河 邢台 河北
CN101090915 lx linxi 临西 邢台 河北
CN101090916 ng nangong 南宫 邢台 河北
CN101090917 sh shahe 沙河 邢台 河北
CN101090918 rx renxian 任县 邢台 河北
CN101091001 hd handan 邯郸 邯郸 河北
CN101091002 ff fengfeng 峰峰 邯郸 河北
CN101091003 lz linzhang 临漳 邯郸 河北
CN101091004 ca chengan 成安 邯郸 河北
CN101091005 dm daming 大名 邯郸 河北
CN101091006 sx shexian 涉县 邯郸 河北
CN101091007 cx cixian 磁县 邯郸 河北
CN101091008 fx feixiang 肥乡 邯郸 河北
CN101091009 yn yongnian 永年 邯郸 河北
CN101091010 qx qiuxian 邱县 邯郸 河北
CN101091011 jz jize 鸡泽 邯郸 河北
CN101091012 gp guangping 广平 邯郸 河北
CN101091013 gt guantao 馆陶 邯郸 河北
CN101091014 wx weixian 魏县 邯郸 河北
CN101091015 qz quzhou 曲周 邯郸 河北
CN101091016 wa wuan 武安 邯郸 河北
CN101091101 qhd qinhuangdao 秦皇岛 秦皇岛 河北
CN101091102 ql qinglong 青龙 秦皇岛 河北
CN101091103 cl changli 昌黎 秦皇岛 河北
CN101091104 fn funing 抚宁 秦皇岛 河北
CN101091105 ll lulong 卢龙 秦皇岛 河北
CN101091106 bdh beidaihe 北戴河 秦皇岛 河北
CN101100101 ty taiyuan 太原 太原 山西
CN101100102 qx qingxu 清徐 太原 山西
CN101100103 yq yangqu 阳曲 太原 山西
CN101100104 lf loufan 娄烦 太原 山西
CN101100105 gj gujiao 古交 太原 山西
CN101100106 jcpq jiancaopingqu 尖草坪区 太原 山西
CN101100107 xdq xiaodianqu 小店区 太原 山西
CN101100201 dt datong 大同 大同 山西
CN101100202 yg yanggao 阳高 大同 山西
CN101100203 dtx datongxian 大同县 大同 山西
CN101100204 tz tianzhen 天镇 大同 山西
CN101100205 gl guangling 广灵 大同 山西
CN101100206 lq lingqiu 灵丘 大同 山西
CN101100207 hy hunyuan 浑源 大同 山西
CN101100208 zy zuoyun 左云 大同 山西
CN101100301 yq yangquan 阳泉 阳泉 山西
CN101100302 yx yuxian 盂县 阳泉 山西
CN101100303 pd pingding 平定 阳泉 山西
CN101100401 jz jinzhong 晋中 晋中 山西
CN101100402 yc yuci 榆次 晋中 山西
CN101100403 ys yushe 榆社 晋中 山西
CN101100404 zq zuoquan 左权 晋中 山西
CN101100405 hs heshun 和顺 晋中 山西
CN101100406 xy xiyang 昔阳 晋中 山西
CN101100407 sy shouyang 寿阳 晋中 山西
CN101100408 tg taigu 太谷 晋中 山西
CN101100409 qx qixian 祁县 晋中 山西
CN101100410 py pingyao 平遥 晋中 山西
CN101100411 ls lingshi 灵石 晋中 山西
CN101100412 jx jiexiu 介休 晋中 山西
CN101100501 cz changzhi 长治 长治 山西
CN101100502 lc licheng 黎城 长治 山西
CN101100503 tl tunliu 屯留 长治 山西
CN101100504 lc lucheng 潞城 长治 山西
CN101100505 xy xiangyuan 襄垣 长治 山西
CN101100506 ps pingshun 平顺 长治 山西
CN101100507 wx wuxiang 武乡 长治 山西
CN101100508 qx qinxian 沁县 长治 山西
CN101100509 zz zhangzi 长子 长治 山西
CN101100510 qy qinyuan 沁源 长治 山西
CN101100511 hg huguan 壶关 长治 山西
CN101100601 jc jincheng 晋城 晋城 山西
CN101100602 qs qinshui 沁水 晋城 山西
CN101100603 yc yangcheng 阳城 晋城 山西
CN101100604 lc lingchuan 陵川 晋城 山西
CN101100605 gp gaoping 高平 晋城 山西
CN101100606 zz zezhou 泽州 晋城 山西
CN101100701 lf linfen 临汾 临汾 山西
CN101100702 qw quwo 曲沃 临汾 山西
CN101100703 yh yonghe 永和 临汾 山西
CN101100704 xx xixian 隰县 临汾 山西
CN101100705 dn daning 大宁 临汾 山西
CN101100706 jx jixian 吉县 临汾 山西
CN101100707 xf xiangfen 襄汾 临汾 山西
CN101100708 px puxian 蒲县 临汾 山西
CN101100709 fx fenxi 汾西 临汾 山西
CN101100710 ht hongtong 洪洞 临汾 山西
CN101100711 hz huozhou 霍州 临汾 山西
CN101100712 xn xiangning 乡宁 临汾 山西
CN101100713 yc yicheng 翼城 临汾 山西
CN101100714 hm houma 侯马 临汾 山西
CN101100715 fs fushan 浮山 临汾 山西
CN101100716 az anze 安泽 临汾 山西
CN101100717 gx guxian 古县 临汾 山西
CN101100801 yc yuncheng 运城 运城 山西
CN101100802 ly linyi 临猗 运城 山西
CN101100803 js jishan 稷山 运城 山西
CN101100804 wr wanrong 万荣 运城 山西
CN101100805 hj hejin 河津 运城 山西
CN101100806 xj xinjiang 新绛 运城 山西
CN101100807 jx jiangxian 绛县 运城 山西
CN101100808 wx wenxi 闻喜 运城 山西
CN101100809 yq yuanqu 垣曲 运城 山西
CN101100810 yj yongji 永济 运城 山西
CN101100811 rc ruicheng 芮城 运城 山西
CN101100812 xx xiaxian 夏县 运城 山西
CN101100813 pl pinglu 平陆 运城 山西
CN101100901 sz shuozhou 朔州 朔州 山西
CN101100902 pl pinglu 平鲁 朔州 山西
CN101100903 sy shanyin 山阴 朔州 山西
CN101100904 yy youyu 右玉 朔州 山西
CN101100905 yx yingxian 应县 朔州 山西
CN101100906 hr huairen 怀仁 朔州 山西
CN101101001 xz xinzhou 忻州 忻州 山西
CN101101002 dx dingxiang 定襄 忻州 山西
CN101101003 wtx wutaixian 五台县 忻州 山西
CN101101004 hq hequ 河曲 忻州 山西
CN101101005 pg pianguan 偏关 忻州 山西
CN101101006 sc shenchi 神池 忻州 山西
CN101101007 nw ningwu 宁武 忻州 山西
CN101101008 dx daixian 代县 忻州 山西
CN101101009 fs fanshi 繁峙 忻州 山西
CN101101010 wts wutaishan 五台山 忻州 山西
CN101101011 bd baode,bode 保德 忻州 山西
CN101101012 jl jingle 静乐 忻州 山西
CN101101013 kl kelan 岢岚 忻州 山西
CN101101014 wz wuzhai 五寨 忻州 山西
CN101101015 yp yuanping 原平 忻州 山西
CN101101100 ll lvliang 吕梁 吕梁 山西
CN101101101 ls lishi 离石 吕梁 山西
CN101101102 lx linxian 临县 吕梁 山西
CN101101103 xx xingxian 兴县 吕梁 山西
CN101101104 lx lanxian 岚县 吕梁 山西
CN101101105 ll liulin 柳林 吕梁 山西
CN101101106 sl shilou 石楼 吕梁 山西
CN101101107 fs fangshan 方山 吕梁 山西
CN101101108 jk jiaokou 交口 吕梁 山西
CN101101109 zy zhongyang 中阳 吕梁 山西
CN101101110 xy xiaoyi 孝义 吕梁 山西
CN101101111 fy fenyang 汾阳 吕梁 山西
CN101101112 ws wenshui 文水 吕梁 山西
CN101101113 jc jiaocheng 交城 吕梁 山西
CN101110101 xa xian 西安 西安 陕西
CN101110102 ca changan 长安 西安 陕西
CN101110103 lt lintong 临潼 西安 陕西
CN101110104 lt lantian 蓝田 西安 陕西
CN101110105 zz zhouzhi 周至 西安 陕西
CN101110106 hx huxian 户县 西安 陕西
CN101110107 gl gaoling 高陵 西安 陕西
CN101110200 xy xianyang 咸阳 咸阳 陕西
CN101110201 sy sanyuan 三原 咸阳 陕西
CN101110202 lq liquan 礼泉 咸阳 陕西
CN101110203 ys yongshou 永寿 咸阳 陕西
CN101110204 ch chunhua 淳化 咸阳 陕西
CN101110205 jy jingyang 泾阳 咸阳 陕西
CN101110206 wg wugong 武功 咸阳 陕西
CN101110207 qx qianxian 乾县 咸阳 陕西
CN101110208 bx binxian 彬县 咸阳 陕西
CN101110209 cw changwu 长武 咸阳 陕西
CN101110210 xy xunyi 旬邑 咸阳 陕西
CN101110211 xp xingping 兴平 咸阳 陕西
CN101110300 ya yanan 延安 延安 陕西
CN101110301 yc yanchang 延长 延安 陕西
CN101110302 yc yanchuan 延川 延安 陕西
CN101110303 zc zichang 子长 延安 陕西
CN101110304 yc yichuan 宜川 延安 陕西
CN101110305 fx fuxian 富县 延安 陕西
CN101110306 zd zhidan 志丹 延安 陕西
CN101110307 as ansai 安塞 延安 陕西
CN101110308 gq ganquan 甘泉 延安 陕西
CN101110309 lc luochuan 洛川 延安 陕西
CN101110310 hl huangling 黄陵 延安 陕西
CN101110311 hl huanglong 黄龙 延安 陕西
CN101110312 wq wuqi 吴起 延安 陕西
CN101110401 yl yulin 榆林 榆林 陕西
CN101110402 fg fugu 府谷 榆林 陕西
CN101110403 sm shenmu 神木 榆林 陕西
CN101110404 jx jiaxian 佳县 榆林 陕西
CN101110405 db dingbian 定边 榆林 陕西
CN101110406 jb jingbian 靖边 榆林 陕西
CN101110407 hs hengshan 横山 榆林 陕西
CN101110408 mz mizhi 米脂 榆林 陕西
CN101110409 zz zizhou 子洲 榆林 陕西
CN101110410 sd suide 绥德 榆林 陕西
CN101110411 wb wubu 吴堡 榆林 陕西
CN101110412 qj qingjian 清涧 榆林 陕西
CN101110413 yy yuyang 榆阳 榆林 陕西
CN101110501 wn weinan 渭南 渭南 陕西
CN101110502 hx huaxian 华县 渭南 陕西
CN101110503 tg tongguan 潼关 渭南 陕西
CN101110504 dl dali 大荔 渭南 陕西
CN101110505 bs baishui 白水 渭南 陕西
CN101110506 fp fuping 富平 渭南 陕西
CN101110507 pc pucheng 蒲城 渭南 陕西
CN101110508 cc chengcheng 澄城 渭南 陕西
CN101110509 hy heyang 合阳 渭南 陕西
CN101110510 hc hancheng 韩城 渭南 陕西
CN101110511 hy huayin 华阴 渭南 陕西
CN101110601 sl shangluo 商洛 商洛 陕西
CN101110602 ln luonan 洛南 商洛 陕西
CN101110603 zs zhashui 柞水 商洛 陕西
CN101110604 sz shangzhou 商州 商洛 陕西
CN101110605 za zhenan 镇安 商洛 陕西
CN101110606 df danfeng 丹凤 商洛 陕西
CN101110607 sn shangnan 商南 商洛 陕西
CN101110608 sy shanyang 山阳 商洛 陕西
CN101110701 ak ankang 安康 安康 陕西
CN101110702 zy ziyang 紫阳 安康 陕西
CN101110703 sq shiquan 石泉 安康 陕西
CN101110704 hy hanyin 汉阴 安康 陕西
CN101110705 xy xunyang 旬阳 安康 陕西
CN101110706 lg langao 岚皋 安康 陕西
CN101110707 pl pingli 平利 安康 陕西
CN101110708 bh baihe 白河 安康 陕西
CN101110709 zp zhenping 镇坪 安康 陕西
CN101110710 ns ningshan 宁陕 安康 陕西
CN101110801 hz hanzhong 汉中 汉中 陕西
CN101110802 ly lueyang 略阳 汉中 陕西
CN101110803 mx mianxian 勉县 汉中 陕西
CN101110804 lb liuba 留坝 汉中 陕西
CN101110805 yx yangxian 洋县 汉中 陕西
CN101110806 cg chenggu 城固 汉中 陕西
CN101110807 xx xixiang 西乡 汉中 陕西
CN101110808 fp foping,fuoping 佛坪 汉中 陕西
CN101110809 nq ningqiang 宁强 汉中 陕西
CN101110810 nz nanzheng 南郑 汉中 陕西
CN101110811 zb zhenba 镇巴 汉中 陕西
CN101110901 bj baoji 宝鸡 宝鸡 陕西
CN101110903 qy qianyang 千阳 宝鸡 陕西
CN101110904 ly linyou 麟游 宝鸡 陕西
CN101110905 qs qishan 岐山 宝鸡 陕西
CN101110906 fx fengxiang 凤翔 宝鸡 陕西
CN101110907 ff fufeng 扶风 宝鸡 陕西
CN101110908 mx meixian 眉县 宝鸡 陕西
CN101110909 tb taibai 太白 宝鸡 陕西
CN101110910 fx fengxian 凤县 宝鸡 陕西
CN101110911 lx longxian 陇县 宝鸡 陕西
CN101110912 cc chencang 陈仓 宝鸡 陕西
CN101111001 tc tongchuan 铜川 铜川 陕西
CN101111002 yx yaoxian 耀县 铜川 陕西
CN101111003 yj yijun 宜君 铜川 陕西
CN101111004 yz yaozhou 耀州 铜川 陕西
CN101111101 yl yangling 杨凌 杨凌 陕西
CN101120101 jn jinan 济南 济南 山东
CN101120102 cq changqing 长清 济南 山东
CN101120103 sh shanghe 商河 济南 山东
CN101120104 zq zhangqiu 章丘 济南 山东
CN101120105 py pingyin 平阴 济南 山东
CN101120106 jy jiyang 济阳 济南 山东
CN101120201 qd qingdao 青岛 青岛 山东
CN101120202 ls laoshan 崂山 青岛 山东
CN101120204 jm jimo 即墨 青岛 山东
CN101120205 jz jiaozhou 胶州 青岛 山东
CN101120206 hd huangdao 黄岛 青岛 山东
CN101120207 lx laixi 莱西 青岛 山东
CN101120208 pd pingdu 平度 青岛 山东
CN101120301 zb zibo 淄博 淄博 山东
CN101120302 zc zichuan 淄川 淄博 山东
CN101120303 bs boshan 博山 淄博 山东
CN101120304 gq gaoqing 高青 淄博 山东
CN101120305 zc zhoucun 周村 淄博 山东
CN101120306 yy yiyuan 沂源 淄博 山东
CN101120307 ht huantai 桓台 淄博 山东
CN101120308 lz linzi 临淄 淄博 山东
CN101120401 dz dezhou 德州 德州 山东
CN101120402 wc wucheng 武城 德州 山东
CN101120403 ly linyi 临邑 德州 山东
CN101120404 lx lingxian 陵县 德州 山东
CN101120405 qh qihe 齐河 德州 山东
CN101120406 ll leling 乐陵 德州 山东
CN101120407 qy qingyun 庆云 德州 山东
CN101120408 py pingyuan 平原 德州 山东
CN101120409 nj ningjin 宁津 德州 山东
CN101120410 xj xiajin 夏津 德州 山东
CN101120411 yc yucheng 禹城 德州 山东
CN101120501 yt yantai 烟台 烟台 山东
CN101120502 lz laizhou 莱州 烟台 山东
CN101120503 cd changdao 长岛 烟台 山东
CN101120504 pl penglai 蓬莱 烟台 山东
CN101120505 lk longkou 龙口 烟台 山东
CN101120506 zy zhaoyuan 招远 烟台 山东
CN101120507 qx qixia 栖霞 烟台 山东
CN101120508 fs fushan 福山 烟台 山东
CN101120509 mp mouping 牟平 烟台 山东
CN101120510 ly laiyang 莱阳 烟台 山东
CN101120511 hy haiyang 海阳 烟台 山东
CN101120601 wf weifang 潍坊 潍坊 山东
CN101120602 qz qingzhou 青州 潍坊 山东
CN101120603 sg shouguang 寿光 潍坊 山东
CN101120604 lq linqu 临朐 潍坊 山东
CN101120605 cl changle 昌乐 潍坊 山东
CN101120606 cy changyi 昌邑 潍坊 山东
CN101120607 aq anqiu 安丘 潍坊 山东
CN101120608 gm gaomi 高密 潍坊 山东
CN101120609 zc zhucheng 诸城 潍坊 山东
CN101120701 jn jining 济宁 济宁 山东
CN101120702 jx jiaxiang 嘉祥 济宁 山东
CN101120703 ws weishan 微山 济宁 山东
CN101120704 yt yutai 鱼台 济宁 山东
CN101120705 yz yanzhou 兖州 济宁 山东
CN101120706 jx jinxiang 金乡 济宁 山东
CN101120707 ws wenshang 汶上 济宁 山东
CN101120708 ss sishui 泗水 济宁 山东
CN101120709 ls liangshan 梁山 济宁 山东
CN101120710 qf qufu 曲阜 济宁 山东
CN101120711 zc zoucheng 邹城 济宁 山东
CN101120801 ta taian 泰安 泰安 山东
CN101120802 xt xintai 新泰 泰安 山东
CN101120804 fc feicheng 肥城 泰安 山东
CN101120805 dp dongping 东平 泰安 山东
CN101120806 ny ningyang 宁阳 泰安 山东
CN101120901 ly linyi 临沂 临沂 山东
CN101120902 jn junan 莒南 临沂 山东
CN101120903 yn yinan 沂南 临沂 山东
CN101120904 ll lanling 兰陵 临沂 山东
CN101120905 ls linshu 临沭 临沂 山东
CN101120906 tc tancheng 郯城 临沂 山东
CN101120907 my mengyin 蒙阴 临沂 山东
CN101120908 py pingyi 平邑 临沂 山东
CN101120909 fx feixian 费县 临沂 山东
CN101120910 ys yishui 沂水 临沂 山东
CN101121001 hz heze 菏泽 菏泽 山东
CN101121002 jc juancheng 鄄城 菏泽 山东
CN101121003 yc yuncheng 郓城 菏泽 山东
CN101121004 dm dongming 东明 菏泽 山东
CN101121005 dt dingtao 定陶 菏泽 山东
CN101121006 jy juye 巨野 菏泽 山东
CN101121007 cx caoxian 曹县 菏泽 山东
CN101121008 cw chengwu 成武 菏泽 山东
CN101121009 sx shanxian 单县 菏泽 山东
CN101121101 bz binzhou 滨州 滨州 山东
CN101121102 bx boxing 博兴 滨州 山东
CN101121103 wd wudi 无棣 滨州 山东
CN101121104 yx yangxin 阳信 滨州 山东
CN101121105 hm huimin 惠民 滨州 山东
CN101121106 zh zhanhua 沾化 滨州 山东
CN101121107 zp zouping 邹平 滨州 山东
CN101121201 dy dongying 东营 东营 山东
CN101121202 hk hekou 河口 东营 山东
CN101121203 kl kenli 垦利 东营 山东
CN101121204 lj lijin 利津 东营 山东
CN101121205 gr guangrao 广饶 东营 山东
CN101121301 wh weihai 威海 威海 山东
CN101121302 wd wendeng 文登 威海 山东
CN101121303 rc rongcheng 荣成 威海 山东
CN101121304 rs rushan 乳山 威海 山东
CN101121305 cst chengshantou 成山头 威海 山东
CN101121306 sd shidao 石岛 威海 山东
CN101121401 zz zaozhuang 枣庄 枣庄 山东
CN101121402 xc xuecheng 薛城 枣庄 山东
CN101121403 yc yicheng 峄城 枣庄 山东
CN101121404 tez taierzhuang 台儿庄 枣庄 山东
CN101121405 tz tengzhou 滕州 枣庄 山东
CN101121501 rz rizhao 日照 日照 山东
CN101121502 wl wulian 五莲 日照 山东
CN101121503 jx juxian 莒县 日照 山东
CN101121601 lw laiwu 莱芜 莱芜 山东
CN101121701 lc liaocheng 聊城 聊城 山东
CN101121702 gx guanxian 冠县 聊城 山东
CN101121703 yg yanggu 阳谷 聊城 山东
CN101121704 gt gaotang 高唐 聊城 山东
CN101121705 cp chiping 茌平 聊城 山东
CN101121706 de donge 东阿 聊城 山东
CN101121707 lq linqing 临清 聊城 山东
CN101121709 sx shenxian 莘县 聊城 山东
CN101130101 wlmq wulumuqi 乌鲁木齐 乌鲁木齐 新疆
CN101130103 xqz xiaoquzi 小渠子 乌鲁木齐 新疆
CN101130105 dbc dabancheng 达坂城 乌鲁木齐 新疆
CN101130108 wlmqmsz wulumuqimushizhan 乌鲁木齐牧试站 乌鲁木齐 新疆
CN101130109 tc tianchi 天池 乌鲁木齐 新疆
CN101130110 byg baiyanggou 白杨沟 乌鲁木齐 新疆
CN101130201 klmy kelamayi 克拉玛依 克拉玛依 新疆
CN101130202 weh wuerhe 乌尔禾 克拉玛依 新疆
CN101130203 bjt baijiantan 白碱滩 克拉玛依 新疆
CN101130301 shz shihezi 石河子 石河子 新疆
CN101130302 pt paotai 炮台 石河子 新疆
CN101130303 msw mosuowan 莫索湾 石河子 新疆
CN101130401 cj changji 昌吉 昌吉 新疆
CN101130402 htb hutubi 呼图壁 昌吉 新疆
CN101130403 mq miquan 米泉 昌吉 新疆
CN101130404 fk fukang 阜康 昌吉 新疆
CN101130405 jmse jimusaer 吉木萨尔 昌吉 新疆
CN101130406 qt qitai 奇台 昌吉 新疆
CN101130407 mns manasi 玛纳斯 昌吉 新疆
CN101130408 ml mulei 木垒 昌吉 新疆
CN101130409 cjh caijiahu 蔡家湖 昌吉 新疆
CN101130501 tlf tulufan 吐鲁番 吐鲁番 新疆
CN101130502 tkx tuokexun 托克逊 吐鲁番 新疆
CN101130504 ss shanshan 鄯善 吐鲁番 新疆
CN101130601 kel kuerle 库尔勒 巴音郭楞 新疆
CN101130602 lt luntai 轮台 巴音郭楞 新疆
CN101130603 yl yuli 尉犁 巴音郭楞 新疆
CN101130604 rq ruoqiang 若羌 巴音郭楞 新疆
CN101130605 qm qiemo 且末 巴音郭楞 新疆
CN101130606 hj hejing 和静 巴音郭楞 新疆
CN101130607 yq yanqi 焉耆 巴音郭楞 新疆
CN101130608 hs heshuo 和硕 巴音郭楞 新疆
CN101130610 byblk bayinbuluke 巴音布鲁克 巴音郭楞 新疆
CN101130611 tglk tieganlike 铁干里克 巴音郭楞 新疆
CN101130612 bh bohu 博湖 巴音郭楞 新疆
CN101130613 tz tazhong 塔中 巴音郭楞 新疆
CN101130614 blt baluntai 巴仑台 巴音郭楞 新疆
CN101130701 ale alaer 阿拉尔 阿拉尔 新疆
CN101130801 aks akesu 阿克苏 阿克苏 新疆
CN101130802 ws wushi 乌什 阿克苏 新疆
CN101130803 ws wensu 温宿 阿克苏 新疆
CN101130804 bc baicheng 拜城 阿克苏 新疆
CN101130805 xh xinhe 新和 阿克苏 新疆
CN101130806 sy shaya 沙雅 阿克苏 新疆
CN101130807 kc kuche 库车 阿克苏 新疆
CN101130808 kp keping 柯坪 阿克苏 新疆
CN101130809 awt awati 阿瓦提 阿克苏 新疆
CN101130901 ks kashi 喀什 喀什 新疆
CN101130902 yjs yingjisha 英吉沙 喀什 新疆
CN101130903 tskeg tashikuergan 塔什库尔干 喀什 新疆
CN101130904 mgt maigaiti 麦盖提 喀什 新疆
CN101130905 sc shache 莎车 喀什 新疆
CN101130906 yc yecheng 叶城 喀什 新疆
CN101130907 zp zepu 泽普 喀什 新疆
CN101130908 bc bachu 巴楚 喀什 新疆
CN101130909 yph yuepuhu 岳普湖 喀什 新疆
CN101130910 js jiashi 伽师 喀什 新疆
CN101130911 sf shufu 疏附 喀什 新疆
CN101130912 sl shule 疏勒 喀什 新疆
CN101131001 yn yining 伊宁 伊犁 新疆
CN101131002 cbce chabuchaer 察布查尔 伊犁 新疆
CN101131003 nlk nileke 尼勒克 伊犁 新疆
CN101131004 ynx yiningxian 伊宁县 伊犁 新疆
CN101131005 gl gongliu 巩留 伊犁 新疆
CN101131006 xy xinyuan 新源 伊犁 新疆
CN101131007 zs zhaosu 昭苏 伊犁 新疆
CN101131008 tks tekesi 特克斯 伊犁 新疆
CN101131009 hc huocheng 霍城 伊犁 新疆
CN101131010 hegs huoerguosi 霍尔果斯 伊犁 新疆
CN101131011 kt kuitun 奎屯 伊犁 新疆
CN101131101 tc tacheng 塔城 塔城 新疆
CN101131102 ym yumin 裕民 塔城 新疆
CN101131103 em emin 额敏 塔城 新疆
CN101131104 hbkse hebukesaier 和布克赛尔 塔城 新疆
CN101131105 tl tuoli 托里 塔城 新疆
CN101131106 ws wusu 乌苏 塔城 新疆
CN101131107 sw shawan 沙湾 塔城 新疆
CN101131201 hm hami 哈密 哈密 新疆
CN101131203 blk balikun 巴里坤 哈密 新疆
CN101131204 yw yiwu 伊吾 哈密 新疆
CN101131301 ht hetian 和田 和田 新疆
CN101131302 ps pishan 皮山 和田 新疆
CN101131303 cl cele 策勒 和田 新疆
CN101131304 my moyu 墨玉 和田 新疆
CN101131305 lp luopu 洛浦 和田 新疆
CN101131306 mf minfeng 民丰 和田 新疆
CN101131307 yt yutian 于田 和田 新疆
CN101131401 alt aletai 阿勒泰 阿勒泰 新疆
CN101131402 hbh habahe 哈巴河 阿勒泰 新疆
CN101131405 jmn jimunai 吉木乃 阿勒泰 新疆
CN101131406 bej buerjin 布尔津 阿勒泰 新疆
CN101131407 fh fuhai 福海 阿勒泰 新疆
CN101131408 fy fuyun 富蕴 阿勒泰 新疆
CN101131409 qh qinghe 青河 阿勒泰 新疆
CN101131501 ats atushi 阿图什 克州 新疆
CN101131502 wq wuqia 乌恰 克州 新疆
CN101131503 akt aketao 阿克陶 克州 新疆
CN101131504 ahq aheqi 阿合奇 克州 新疆
CN101131601 bl bole 博乐 博尔塔拉 新疆
CN101131602 wq wenquan 温泉 博尔塔拉 新疆
CN101131603 jh jinghe 精河 博尔塔拉 新疆
CN101131606 alsk alashankou 阿拉山口 博尔塔拉 新疆
CN101140101 ls lasa 拉萨 拉萨 西藏
CN101140102 dx dangxiong 当雄 拉萨 西藏
